0,0,0,0,0,4.05710785038,0.0653172681584,0.791725038083,0.489309171116,0.441013086492,0.86443619886
0,0,1,0,0,3.13311847489,0.00881405962099,0.528894919753,0.399579282108,0.100039302092,-0.742165020406
0,0,2,0,0,3.09063270337,0.225354374131,0.568044561094,0.230739681126,0.244684496026,2.26975462399
0,0,3,0,0,4.10686683382,0.0120906988607,0.925596638293,0.390264588143,0.5602232998,-1.4543656746
0,0,4,1,0,2.70524691026,0.00363961360567,0.0710360581979,0.0591372129345,0.466889497537,0.0457585173014
0,0,5,1,0,2.06709470654,0.00590684006747,0.0871292997015,0.319960510664,-0.244319469969,-0.187183850026
0,0,6,2,0,3.03288968279,0.00931455583751,0.0202183974403,0.0716766437045,0.237522104381,1.53277921436
0,0,7,2,0,3.27212495465,0.312016689436,0.832619845548,0.472334458525,-0.0378393020744,1.4693587699
0,0,8,2,0,2.97619353532,0.0852447276787,0.77815675095,0.260924160875,-0.0258047129484,0.154947425697
0,0,9,3,0,2.67512144858,0.228120743873,0.870012148247,0.207330969995,0.102649625485,0.378162519602
0,1,0,0,0,4.17621108355,0.0321894174615,0.791725038083,0.489309171116,0.441013086492,-0.00592740583323
0,1,1,0,0,3.24289263066,0.0862525790241,0.528894919753,0.399579282108,0.100039302092,1.3660600684
0,1,2,0,0,3.20081002401,0.131030830583,0.568044561094,0.230739681126,0.244684496026,1.55511403206
0,1,3,0,0,4.22916336293,0.111982130506,0.925596638293,0.390264588143,0.5602232998,0.613326226329
0,1,4,1,0,2.75984721082,0.00326023619063,0.0710360581979,0.0591372129345,0.466889497537,-0.285959151485
0,1,5,1,0,2.12350166277,0.0394404908015,0.0871292997015,0.319960510664,-0.244319469969,1.49691099352
0,1,6,2,0,2.78715477778,0.0110399777706,0.0202183974403,0.0716766437045,0.237522104381,1.18311955733
0,1,7,2,0,3.00029226964,0.254898476443,0.832619845548,0.472334458525,-0.0378393020744,0.718897165528
0,1,8,2,0,2.70873708653,0.0374403595183,0.77815675095,0.260924160875,-0.0258047129484,-1.21607658075
0,1,9,3,0,2.68597140127,0.236222432618,0.870012148247,0.207330969995,0.102649625485,0.140671903308
0,2,0,0,0,3.97626639383,0.0965158050007,0.791725038083,0.489309171116,0.441013086492,0.634284510384
0,2,1,0,0,3.03554910867,0.0384307246012,0.528894919753,0.399579282108,0.100039302092,0.0950026624748
0,2,2,0,0,2.99476991254,0.00817791253163,0.568044561094,0.230739681126,0.244684496026,-1.68320680701
0,2,3,0,0,4.03202668625,0.136196342284,0.925596638293,0.390264588143,0.5602232998,0.344046137995
0,2,4,1,0,2.76058020734,0.0112007838927,0.0710360581979,0.0591372129345,0.466889497537,0.707158030633
0,2,5,1,0,2.1224591128,0.0374225033851,0.0871292997015,0.319960510664,-0.244319469969,1.19341458514
